STACST,TIME,P,T1,T2,C1,C2,SBE43F,SBE43U,S1,S2,Cstar,V0,V1,V2,V3,V4,V5,V6,V7,DepthSM,Lat,Lon,Scan
VARCHAR,sec,dbar,degC,degC,mS/cm,mS/cm,volt,uMol/Kg,PSU,PSU,%,volt,volt,volt,volt,volt,volt,volt,volt,m,deg,deg,count
01401.cnv,  1456118274,   0.316,  2.8007,  2.9419, 0.0005, 0.0093,2.4225,432.006, 0.0005, 0.0066, 84.0498, 3.9243, 0.1172, 0.0977, 1.4383, 4.9915, 2.4225, 1.5495, 0.5873,   0.313, -61.99994,  82.00126,  1371
01401.cnv,  1456118274,   0.264,  2.8013,  2.9416, 0.0006, 0.0093,2.4237,432.272, 0.0005, 0.0066, 84.0498, 3.9243, 0.1172, 0.0977, 1.4383, 4.9915, 2.4237, 1.5495, 0.5873,   0.262, -61.99994,  82.00126,  1372
01401.cnv,  1456118274,   0.316,  2.8015,  2.9416, 0.0005, 0.0094,2.4225,431.995, 0.0005, 0.0067, 84.0498, 3.9243, 0.1172, 0.0977, 1.4383, 4.9902, 2.4225, 1.5482, 0.5873,   0.313, -61.99994,  82.00126,  1373
01401.cnv,  1456118274,   0.316,  2.8019,  2.9414, 0.0006, 0.0094,2.4225,431.989, 0.0005, 0.0067, 84.0498, 3.9243, 0.1172, 0.0977, 1.4383, 4.9915, 2.4225, 1.5482, 0.5873,   0.313, -61.99994,  82.00126,  1374
01401.cnv,  1456118275,   0.323,  2.8018,  2.9410, 0.0006, 0.0093,2.4225,431.992, 0.0005, 0.0066, 84.0498, 3.9243, 0.1172, 0.0977, 1.4383, 4.9915, 2.4225, 1.5482, 0.5873,   0.320, -61.99994,  82.00126,  1375
01401.cnv,  1456118275,   0.264,  2.8021,  2.9410, 0.0005, 0.0092,2.4225,431.984, 0.0005, 0.0065, 84.0498, 3.9243, 0.1172, 0.0977, 1.4383, 4.9915, 2.4225, 1.5482, 0.5873,   0.262, -61.99994,  82.00126,  1376
01401.cnv,  1456118275,   0.316,  2.8021,  2.9408, 0.0004, 0.0094,2.4225,431.987, 0.0004, 0.0067, 84.0498, 3.9243, 0.1172, 0.0977, 1.4383, 4.9915, 2.4225, 1.5495, 0.5873,   0.313, -61.99994,  82.00126,  1377
01401.cnv,  1456118275,   0.316,  2.8024,  2.9404, 0.0005, 0.0093,2.4237,432.261, 0.0005, 0.0066, 84.0498, 3.9243, 0.1160, 0.0977, 1.4383, 4.9915, 2.4237, 1.5495, 0.5873,   0.313, -61.99994,  82.00126,  1378
01401.cnv,  1456118275,   0.316,  2.8024,  2.9404, 0.0006, 0.0093,2.4225,431.983, 0.0005, 0.0066, 84.0498, 3.9243, 0.1172, 0.0965, 1.4432, 4.9902, 2.4225, 1.5482, 0.5873,   0.313, -61.99994,  82.00126,  1379
01401.cnv,  1456118275,   0.323,  2.8023,  2.9402, 0.0004, 0.0094,2.4225,431.986, 0.0004, 0.0067, 84.0498, 3.9243, 0.1172, 0.0952, 1.4542, 4.9915, 2.4225, 1.5482, 0.5873,   0.320, -61.99994,  82.00126,  1380
01401.cnv,  1456118275,   0.316,  2.8023,  2.9400, 0.0004, 0.0094,2.4225,431.985, 0.0004, 0.0067, 84.0498, 3.9243, 0.1172, 0.0952, 1.4591, 4.9915, 2.4225, 1.5495, 0.5873,   0.313, -61.99994,  82.00126,  1381
01401.cnv,  1456118275,   0.316,  2.8019,  2.9399, 0.0004, 0.0094,2.4225,431.990, 0.0004, 0.0067, 84.0498, 3.9243, 0.1172, 0.0952, 1.4591, 4.9915, 2.4225, 1.5495, 0.5873,   0.313, -61.99994,  82.00126,  1382
01401.cnv,  1456118275,   0.316,  2.8015,  2.9398, 0.0005, 0.0094,2.4225,431.995, 0.0005, 0.0067, 84.0763, 3.9255, 0.1172, 0.0952, 1.4579, 4.9902, 2.4225, 1.5482, 0.5873,   0.313, -61.99994,  82.00126,  1383
01401.cnv,  1456118275,   0.316,  2.8010,  2.9398, 0.0005, 0.0094,2.4225,432.002, 0.0005, 0.0067, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9915, 2.4225, 1.5482, 0.5873,   0.313, -61.99994,  82.00126,  1384
01401.cnv,  1456118275,   0.316,  2.8010,  2.9394, 0.0004, 0.0094,2.4225,432.002, 0.0004, 0.0067, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9915, 2.4225, 1.5482, 0.5873,   0.313, -61.99994,  82.00126,  1385
01401.cnv,  1456118275,   0.323,  2.8012,  2.9392, 0.0005, 0.0095,2.4225,432.000, 0.0005, 0.0067, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9915, 2.4225, 1.5495, 0.5873,   0.320, -61.99994,  82.00126,  1386
01401.cnv,  1456118275,   0.375,  2.8018,  2.9390, 0.0005, 0.0094,2.4225,431.995, 0.0005, 0.0067, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9915, 2.4225, 1.5495, 0.5873,   0.372, -61.99994,  82.00126,  1387
01401.cnv,  1456118275,   0.316,  2.8021,  2.9390, 0.0005, 0.0095,2.4237,432.265, 0.0005, 0.0067, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9902, 2.4237, 1.5482, 0.5873,   0.313, -61.99992,  82.00126,  1388
01401.cnv,  1456118275,   0.316,  2.8027,  2.9386, 0.0005, 0.0093,2.4225,431.979, 0.0005, 0.0066, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9902, 2.4225, 1.5482, 0.5873,   0.313, -61.99992,  82.00126,  1389
01401.cnv,  1456118275,   0.264,  2.8035,  2.9384, 0.0004, 0.0095,2.4225,431.966, 0.0004, 0.0067, 84.0498, 3.9243, 0.1160, 0.0952, 1.4579, 4.9915, 2.4225, 1.5495, 0.5873,   0.262, -61.99992,  82.00126,  1390
01401.cnv,  1456118275,   0.434,  2.8041,  2.9384, 0.0005, 0.0093,2.4225,431.968, 0.0005, 0.0066, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9915, 2.4225, 1.5482, 0.5885,   0.430, -61.99992,  82.00126,  1391
01401.cnv,  1456118275,   0.316,  2.8044,  2.9381, 0.0004, 0.0092,2.4225,431.957, 0.0004, 0.0066, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9915, 2.4225, 1.5482, 0.5885,   0.313, -61.99992,  82.00126,  1392
01401.cnv,  1456118275,   0.316,  2.8052,  2.9382, 0.0004, 0.0094,2.4225,431.947, 0.0004, 0.0067, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9915, 2.4225, 1.5482, 0.5885,   0.313, -61.99992,  82.00126,  1393
01401.cnv,  1456118275,   0.375,  2.8054,  2.9376, 0.0005, 0.0094,2.4225,431.948, 0.0005, 0.0067, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9902, 2.4225, 1.5482, 0.5885,   0.372, -61.99992,  82.00126,  1394
01401.cnv,  1456118275,   0.316,  2.8057,  2.9376, 0.0006, 0.0095,2.4225,431.940, 0.0005, 0.0067, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9915, 2.4225, 1.5495, 0.5885,   0.313, -61.99992,  82.00126,  1395
01401.cnv,  1456118275,   0.323,  2.8060,  2.9376, 0.0005, 0.0097,2.4225,431.937, 0.0005, 0.0069, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9915, 2.4225, 1.5495, 0.5885,   0.320, -61.99992,  82.00126,  1396
01401.cnv,  1456118275,   0.375,  2.8061,  2.9372, 0.0005, 0.0095,2.4225,431.938, 0.0005, 0.0068, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9902, 2.4225, 1.5482, 0.5885,   0.372, -61.99992,  82.00126,  1397
01401.cnv,  1456118275,   0.316,  2.8063,  2.9373, 0.0005, 0.0095,2.4225,431.932, 0.0005, 0.0067, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9915, 2.4225, 1.5495, 0.5885,   0.313, -61.99992,  82.00126,  1398
01401.cnv,  1456118276,   0.375,  2.8063,  2.9369, 0.0005, 0.0095,2.4225,431.935, 0.0005, 0.0068, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9902, 2.4225, 1.5482, 0.5885,   0.372, -61.99992,  82.00126,  1399
01401.cnv,  1456118276,   0.316,  2.8063,  2.9367, 0.0004, 0.0094,2.4225,431.932, 0.0004, 0.0067, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9915, 2.4225, 1.5482, 0.5885,   0.313, -61.99992,  82.00126,  1400
01401.cnv,  1456118276,   0.375,  2.8063,  2.9367, 0.0004, 0.0095,2.4225,431.935, 0.0004, 0.0067, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9902, 2.4225, 1.5482, 0.5885,   0.372, -61.99992,  82.00126,  1401
01401.cnv,  1456118276,   0.375,  2.8065,  2.9367, 0.0005, 0.0094,2.4225,431.933, 0.0005, 0.0067, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9915, 2.4225, 1.5470, 0.5897,   0.372, -61.99992,  82.00126,  1402
01401.cnv,  1456118276,   0.316,  2.8066,  2.9362, 0.0005, 0.0095,2.4237,432.205, 0.0005, 0.0068, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9915, 2.4237, 1.5470, 0.5897,   0.313, -61.99992,  82.00126,  1403
01401.cnv,  1456118276,   0.375,  2.8065,  2.9362, 0.0005, 0.0096,2.4225,431.933, 0.0005, 0.0068, 84.0498, 3.9243, 0.1172, 0.0952, 1.4579, 4.9915, 2.4225, 1.5470, 0.5897,   0.371, -61.99992,  82.00126,  1404
01401.cnv,  1456118276,   0.316,  2.8065,  2.9359, 0.0004, 0.0095,2.4237,432.207, 0.0004, 0.0068, 84.0498, 3.9243, 0.1172, 0.0952, 1.4481, 4.9915, 2.4237, 1.5470, 0.5897,   0.313, -61.99992,  82.00126,  1405
01401.cnv,  1456118276,   0.375,  2.8066,  2.9359, 0.0006, 0.0096,2.4225,431.931, 0.0005, 0.0068, 84.0498, 3.9243, 0.1172, 0.0965, 1.4396, 4.9915, 2.4225, 1.5470, 0.5897,   0.371, -61.99992,  82.00126,  1406
01401.cnv,  1456118276,   0.323,  2.8066,  2.9356, 0.0005, 0.0096,2.4225,431.928, 0.0005, 0.0069, 84.0498, 3.9243, 0.1172, 0.0965, 1.4383, 4.9915, 2.4225, 1.5470, 0.5897,   0.320, -61.99992,  82.00126,  1407
01401.cnv,  1456118276,   0.375,  2.8071,  2.9354, 0.0005, 0.0097,2.4225,431.925, 0.0005, 0.0069, 84.0498, 3.9243, 0.1160, 0.0965, 1.4383, 4.9915, 2.4225, 1.5470, 0.5897,   0.371, -61.99992,  82.00126,  1408
01401.cnv,  1456118276,   0.375,  2.8072,  2.9351, 0.0005, 0.0096,2.4225,431.923, 0.0005, 0.0069, 84.0498, 3.9243, 0.1123, 0.0965, 1.4383, 4.9915, 2.4225, 1.5470, 0.5897,   0.371, -61.99992,  82.00126,  1409
01401.cnv,  1456118276,   0.316,  2.8075,  2.9353, 0.0006, 0.0097,2.4237,432.193, 0.0005, 0.0069, 84.0498, 3.9243, 0.1074, 0.0965, 1.4383, 4.9915, 2.4237, 1.5470, 0.5897,   0.313, -61.99992,  82.00126,  1410
01401.cnv,  1456118276,   0.375,  2.8078,  2.9351, 0.0006, 0.0096,2.4225,431.915, 0.0005, 0.0069, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9902, 2.4225, 1.5482, 0.5897,   0.371, -61.99992,  82.00126,  1411
01401.cnv,  1456118276,   0.375,  2.8082,  2.9346, 0.0006, 0.0096,2.4225,431.911, 0.0005, 0.0068, 84.0233, 3.9231, 0.1062, 0.0965, 1.4383, 4.9915, 2.4225, 1.5495, 0.5897,   0.371, -61.99992,  82.00126,  1412
01401.cnv,  1456118276,   0.316,  2.8084,  2.9345, 0.0004, 0.0095,2.4225,431.904, 0.0004, 0.0068, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9915, 2.4225, 1.5482, 0.5897,   0.313, -61.99992,  82.00126,  1413
01401.cnv,  1456118276,   0.375,  2.8086,  2.9345, 0.0004, 0.0097,2.4225,431.905, 0.0004, 0.0069, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9902, 2.4225, 1.5482, 0.5910,   0.371, -61.99992,  82.00126,  1414
01401.cnv,  1456118276,   0.316,  2.8088,  2.9343, 0.0005, 0.0096,2.4225,431.899, 0.0005, 0.0069, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9915, 2.4225, 1.5482, 0.5910,   0.313, -61.99992,  82.00126,  1415
01401.cnv,  1456118276,   0.375,  2.8091,  2.9342, 0.0006, 0.0097,2.4225,431.898, 0.0005, 0.0069, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9915, 2.4225, 1.5470, 0.5910,   0.371, -61.99992,  82.00126,  1416
01401.cnv,  1456118276,   0.212,  2.8092,  2.9337, 0.0004, 0.0096,2.4237,432.165, 0.0004, 0.0068, 84.0233, 3.9231, 0.1062, 0.0965, 1.4383, 4.9915, 2.4237, 1.5470, 0.5910,   0.210, -61.99992,  82.00126,  1417
01401.cnv,  1456118276,   0.538,  2.8094,  2.9337, 0.0005, 0.0097,2.4237,432.181, 0.0005, 0.0069, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9915, 2.4237, 1.5482, 0.5910,   0.533, -61.99992,  82.00126,  1418
01401.cnv,  1456118276,   0.316,  2.8097,  2.9337, 0.0006, 0.0096,2.4237,432.164, 0.0005, 0.0068, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9915, 2.4237, 1.5482, 0.5910,   0.313, -61.99992,  82.00126,  1419
01401.cnv,  1456118276,   0.375,  2.8097,  2.9335, 0.0004, 0.0097,2.4237,432.168, 0.0004, 0.0069, 84.0233, 3.9231, 0.1062, 0.0965, 1.4383, 4.9915, 2.4237, 1.5495, 0.5910,   0.371, -61.99992,  82.00126,  1420
01401.cnv,  1456118276,   0.316,  2.8097,  2.9332, 0.0005, 0.0099,2.4237,432.164, 0.0005, 0.0070, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9902, 2.4237, 1.5482, 0.5910,   0.313, -61.99992,  82.00126,  1421
01401.cnv,  1456118276,   0.375,  2.8099,  2.9330, 0.0004, 0.0098,2.4237,432.166, 0.0004, 0.0070, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9915, 2.4237, 1.5470, 0.5910,   0.371, -61.99992,  82.00126,  1422
01401.cnv,  1456118277,   0.323,  2.8099,  2.9331, 0.0004, 0.0097,2.4225,431.885, 0.0004, 0.0069, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9915, 2.4225, 1.5470, 0.5910,   0.320, -61.99992,  82.00126,  1423
01401.cnv,  1456118277,   0.375,  2.8101,  2.9328, 0.0004, 0.0098,2.4225,431.885, 0.0004, 0.0070, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9915, 2.4225, 1.5470, 0.5910,   0.371, -61.99992,  82.00126,  1424
01401.cnv,  1456118277,   0.316,  2.8103,  2.9328, 0.0004, 0.0098,2.4237,432.156, 0.0004, 0.0070, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9915, 2.4237, 1.5470, 0.5910,   0.313, -61.99992,  82.00126,  1425
01401.cnv,  1456118277,   0.375,  2.8106,  2.9328, 0.0006, 0.0098,2.4237,432.156, 0.0005, 0.0070, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9915, 2.4237, 1.5470, 0.5910,   0.371, -61.99992,  82.00126,  1426
01401.cnv,  1456118277,   0.316,  2.8108,  2.9321, 0.0004, 0.0097,2.4237,432.150, 0.0004, 0.0069, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9915, 2.4237, 1.5470, 0.5910,   0.313, -61.99992,  82.00126,  1427
01401.cnv,  1456118277,   0.375,  2.8112,  2.9323, 0.0005, 0.0099,2.4225,431.870, 0.0005, 0.0070, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9915, 2.4225, 1.5482, 0.5910,   0.371, -61.99992,  82.00126,  1428
01401.cnv,  1456118277,   0.375,  2.8116,  2.9321, 0.0005, 0.0097,2.4225,431.866, 0.0005, 0.0069, 84.0498, 3.9243, 0.1062, 0.0965, 1.4383, 4.9915, 2.4225, 1.5470, 0.5910,   0.371, -61.99992,  82.00126,  1429
01401.cnv,  1456118277,   0.264,  2.8122,  2.9318, 0.0005, 0.0097,2.4237,432.129, 0.0005, 0.0069, 84.0498, 3.9243, 0.1062, 0.0965, 1.4249, 4.9915, 2.4237, 1.5482, 0.5910,   0.261, -61.99992,  82.00126,  1430
01401.cnv,  1456118277,   0.375,  2.8122,  2.9318, 0.0005, 0.0097,2.4237,432.135, 0.0005, 0.0069, 84.0498, 3.9243, 0.1062, 0.0965, 1.3773, 4.9915, 2.4237, 1.5470, 0.5910,   0.371, -61.99992,  82.00126,  1431
01401.cnv,  1456118277,   0.375,  2.8130,  2.9313, 0.0005, 0.0099,2.4237,432.125, 0.0005, 0.0070, 84.0498, 3.9243, 0.1062, 0.0965, 1.3590, 4.9915, 2.4237, 1.5470, 0.5910,   0.371, -61.99992,  82.00126,  1432
01401.cnv,  1456118277,   0.323,  2.8128,  2.9313, 0.0005, 0.0099,2.4225,431.847, 0.0005, 0.0070, 84.0498, 3.9243, 0.1062, 0.0965, 1.3590, 4.9915, 2.4225, 1.5470, 0.5922,   0.320, -61.99992,  82.00126,  1433
01401.cnv,  1456118277,   0.316,  2.8128,  2.9313, 0.0006, 0.0096,2.4225,431.846, 0.0005, 0.0068, 84.0498, 3.9243, 0.1062, 0.0965, 1.3602, 4.9915, 2.4225, 1.5470, 0.5922,   0.312, -61.99992,  82.00126,  1434
01401.cnv,  1456118277,   0.315,  2.8125,  2.9310, 0.0005, 0.0098,2.4225,431.850, 0.0005, 0.0070, 84.0498, 3.9243, 0.1074, 0.0965, 1.3614, 4.9915, 2.4225, 1.5470, 0.5922,   0.312, -61.99992,  82.00126,  1435
01401.cnv,  1456118277,   0.375,  2.8122,  2.9307, 0.0004, 0.0098,2.4225,431.858, 0.0004, 0.0070, 84.0233, 3.9231, 0.1099, 0.0965, 1.3614, 4.9915, 2.4225, 1.5470, 0.5922,   0.371, -61.99992,  82.00126,  1436
01401.cnv,  1456118277,   0.315,  2.8116,  2.9307, 0.0005, 0.0100,2.4237,432.140, 0.0005, 0.0071, 84.0498, 3.9243, 0.1111, 0.0965, 1.3614, 4.9915, 2.4237, 1.5470, 0.5922,   0.312, -61.99992,  82.00126,  1437
01401.cnv,  1456118277,   0.315,  2.8111,  2.9305, 0.0005, 0.0099,2.4237,432.146, 0.0005, 0.0070, 84.0498, 3.9243, 0.1099, 0.0965, 1.3614, 4.9915, 2.4237, 1.5470, 0.5922,   0.312, -61.99992,  82.00126,  1438
01401.cnv,  1456118277,   0.323,  2.8106,  2.9304, 0.0004, 0.0097,2.4237,432.152, 0.0005, 0.0069, 84.0233, 3.9231, 0.1111, 0.0965, 1.3614, 4.9915, 2.4237, 1.5470, 0.5922,   0.320, -61.99992,  82.00126,  1439
01401.cnv,  1456118277,   0.315,  2.8103,  2.9301, 0.0004, 0.0099,2.4237,432.157, 0.0004, 0.0070, 84.0233, 3.9231, 0.1099, 0.0965, 1.3614, 4.9915, 2.4237, 1.5470, 0.5922,   0.312, -61.99992,  82.00126,  1440
01401.cnv,  1456118277,   0.315,  2.8100,  2.9299, 0.0005, 0.0098,2.4237,432.160, 0.0005, 0.0070, 84.0498, 3.9243, 0.1099, 0.0965, 1.3614, 4.9915, 2.4237, 1.5482, 0.5922,   0.312, -61.99992,  82.00126,  1441
01401.cnv,  1456118277,   0.315,  2.8097,  2.9297, 0.0006, 0.0099,2.4237,432.164, 0.0005, 0.0070, 84.0498, 3.9243, 0.1099, 0.0965, 1.3614, 4.9902, 2.4237, 1.5482, 0.5922,   0.312, -61.99992,  82.00126,  1442
01401.cnv,  1456118277,   0.315,  2.8099,  2.9296, 0.0005, 0.0099,2.4237,432.162, 0.0005, 0.0071, 84.0233, 3.9231, 0.1111, 0.0965, 1.3614, 4.9915, 2.4237, 1.5495, 0.5922,   0.312, -61.99992,  82.00126,  1443
01401.cnv,  1456118277,   0.323,  2.8097,  2.9293, 0.0005, 0.0099,2.4237,432.165, 0.0005, 0.0070, 84.0498, 3.9243, 0.1099, 0.0965, 1.3614, 4.9915, 2.4237, 1.5482, 0.5922,   0.320, -61.99992,  82.00126,  1444
01401.cnv,  1456118277,   0.315,  2.8097,  2.9293, 0.0004, 0.0099,2.4225,431.887, 0.0004, 0.0070, 84.0498, 3.9243, 0.1099, 0.0965, 1.3614, 4.9915, 2.4225, 1.5470, 0.5922,   0.312, -61.99992,  82.00126,  1445
01401.cnv,  1456118277,   0.315,  2.8105,  2.9291, 0.0004, 0.0097,2.4225,431.877, 0.0004, 0.0069, 84.0498, 3.9243, 0.1099, 0.0965, 1.3614, 4.9902, 2.4225, 1.5470, 0.5910,   0.312, -61.99992,  82.00126,  1446
01401.cnv,  1456118278,   0.315,  2.8108,  2.9288, 0.0005, 0.0099,2.4237,432.150, 0.0005, 0.0070, 84.0233, 3.9231, 0.1099, 0.0965, 1.3614, 4.9915, 2.4237, 1.5470, 0.5910,   0.312, -61.99992,  82.00126,  1447
01401.cnv,  1456118278,   0.315,  2.8119,  2.9286, 0.0005, 0.0099,2.4237,432.136, 0.0005, 0.0070, 84.0498, 3.9243, 0.1099, 0.0965, 1.3614, 4.9915, 2.4237, 1.5470, 0.5910,   0.312, -61.99992,  82.00126,  1448
01401.cnv,  1456118278,   0.212,  2.8125,  2.9285, 0.0004, 0.0098,2.4225,431.844, 0.0004, 0.0070, 84.0498, 3.9243, 0.1099, 0.0965, 1.3614, 4.9915, 2.4225, 1.5470, 0.5910,   0.210, -61.99992,  82.00126,  1449
01401.cnv,  1456118278,   0.375,  2.8131,  2.9285, 0.0004, 0.0099,2.4237,432.123, 0.0004, 0.0071, 84.0233, 3.9231, 0.1099, 0.0965, 1.3614, 4.9915, 2.4237, 1.5470, 0.5910,   0.371, -61.99992,  82.00126,  1450
01401.cnv,  1456118278,   0.315,  2.8136,  2.9281, 0.0005, 0.0098,2.4237,432.113, 0.0005, 0.0070, 84.0233, 3.9231, 0.1111, 0.0965, 1.3614, 4.9915, 2.4237, 1.5482, 0.5910,   0.312, -61.99992,  82.00126,  1451
01401.cnv,  1456118278,   0.315,  2.8139,  2.9279, 0.0006, 0.0099,2.4237,432.109, 0.0005, 0.0070, 84.0233, 3.9231, 0.1111, 0.0965, 1.3614, 4.9915, 2.4237, 1.5470, 0.5910,   0.312, -61.99992,  82.00126,  1452
01401.cnv,  1456118278,   0.315,  2.8139,  2.9280, 0.0006, 0.0098,2.4225,431.832, 0.0005, 0.0070, 84.0233, 3.9231, 0.1099, 0.0965, 1.3614, 4.9915, 2.4225, 1.5482, 0.5922,   0.312, -61.99992,  82.00126,  1453
01401.cnv,  1456118278,   0.100,  2.8136,  2.9278, 0.0005, 0.0097,2.4225,431.824, 0.0005, 0.0069, 84.0233, 3.9231, 0.1099, 0.0965, 1.3614, 4.9902, 2.4225, 1.5482, 0.5922,   0.099, -61.99992,  82.00126,  1454
01401.cnv,  1456118278,   0.478,  2.8133,  2.9274, 0.0004, 0.0097,2.4225,431.848, 0.0004, 0.0069, 84.0233, 3.9231, 0.1099, 0.0965, 1.3614, 4.9915, 2.4225, 1.5482, 0.5922,   0.474, -61.99992,  82.00126,  1455
01401.cnv,  1456118278,   0.263,  2.8128,  2.9273, 0.0005, 0.0097,2.4237,432.121, 0.0005, 0.0069, 83.9967, 3.9219, 0.1099, 0.0952, 1.3626, 4.9915, 2.4237, 1.5470, 0.5922,   0.261, -61.99992,  82.00126,  1456
01401.cnv,  1456118278,   0.315,  2.8124,  2.9272, 0.0005, 0.0099,2.4237,432.129, 0.0005, 0.0071, 84.0233, 3.9231, 0.1099, 0.0952, 1.3639, 4.9915, 2.4237, 1.5470, 0.5922,   0.312, -61.99992,  82.00126,  1457
01401.cnv,  1456118278,   0.315,  2.8120,  2.9269, 0.0005, 0.0099,2.4237,432.134, 0.0005, 0.0070, 84.0233, 3.9231, 0.1099, 0.0952, 1.3639, 4.9915, 2.4237, 1.5470, 0.5922,   0.312, -61.99992,  82.00126,  1458
01401.cnv,  1456118278,   0.263,  2.8116,  2.9269, 0.0006, 0.0098,2.4237,432.136, 0.0005, 0.0070, 83.9967, 3.9219, 0.1099, 0.0952, 1.3639, 4.9915, 2.4237, 1.5470, 0.5922,   0.261, -61.99992,  82.00126,  1459
01401.cnv,  1456118278,   0.271,  2.8111,  2.9265, 0.0007, 0.0098,2.4237,432.143, 0.0006, 0.0070, 84.0233, 3.9231, 0.1099, 0.0952, 1.3639, 4.9915, 2.4237, 1.5470, 0.5922,   0.268, -61.99992,  82.00126,  1460
01401.cnv,  1456118278,   0.315,  2.8109,  2.9264, 0.0005, 0.0099,2.4237,432.148, 0.0005, 0.0070, 84.0233, 3.9231, 0.1099, 0.0952, 1.3639, 4.9915, 2.4237, 1.5482, 0.5922,   0.312, -61.99992,  82.00126,  1461
01401.cnv,  1456118278,   0.263,  2.8108,  2.9263, 0.0003, 0.0099,2.4225,431.870, 0.0004, 0.0070, 83.9967, 3.9219, 0.1087, 0.0952, 1.3639, 4.9915, 2.4225, 1.5470, 0.5922,   0.261, -61.99992,  82.00126,  1462
01401.cnv,  1456118278,   0.315,  2.8109,  2.9261, 0.0004, 0.0097,2.4237,432.148, 0.0005, 0.0069, 83.9967, 3.9219, 0.1087, 0.0952, 1.3639, 4.9915, 2.4237, 1.5470, 0.5922,   0.312, -61.99992,  82.00126,  1463
01401.cnv,  1456118278,   0.263,  2.8114,  2.9259, 0.0005, 0.0097,2.4237,432.139, 0.0005, 0.0069, 84.0233, 3.9231, 0.1074, 0.0952, 1.3639, 4.9915, 2.4237, 1.5482, 0.5922,   0.261, -61.99992,  82.00126,  1464
01401.cnv,  1456118278,   0.271,  2.8117,  2.9260, 0.0005, 0.0098,2.4237,432.135, 0.0005, 0.0070, 84.0233, 3.9231, 0.1087, 0.0952, 1.3639, 4.9915, 2.4237, 1.5482, 0.5922,   0.268, -61.99992,  82.00126,  1465
01401.cnv,  1456118278,   0.315,  2.8124,  2.9255, 0.0005, 0.0097,2.4237,432.129, 0.0005, 0.0069, 84.0233, 3.9231, 0.1087, 0.0952, 1.3639, 4.9915, 2.4237, 1.5482, 0.5922,   0.312, -61.99992,  82.00126,  1466
01401.cnv,  1456118278,   0.263,  2.8120,  2.9253, 0.0005, 0.0098,2.4237,432.131, 0.0005, 0.0070, 84.0233, 3.9231, 0.1074, 0.0952, 1.3639, 4.9915, 2.4237, 1.5482, 0.5922,   0.261, -61.99992,  82.00126,  1467
01401.cnv,  1456118278,   0.263,  2.8119,  2.9253, 0.0006, 0.0097,2.4237,432.133, 0.0005, 0.0069, 84.0233, 3.9231, 0.1087, 0.0952, 1.3639, 4.9915, 2.4237, 1.5482, 0.5910,   0.261, -61.99992,  82.00126,  1468
01401.cnv,  1456118278,   0.315,  2.8114,  2.9251, 0.0005, 0.0097,2.4225,431.864, 0.0005, 0.0069, 84.0233, 3.9231, 0.1087, 0.0952, 1.3639, 4.9915, 2.4225, 1.5482, 0.5910,   0.312, -61.99992,  82.00126,  1469
01401.cnv,  1456118278,   0.271,  2.8115,  2.9249, 0.0004, 0.0098,2.4237,432.138, 0.0004, 0.0069, 84.0233, 3.9231, 0.1087, 0.0952, 1.3639, 4.9915, 2.4237, 1.5495, 0.5910,   0.268, -61.99992,  82.00126,  1470
